index,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
138919,opel,Opel Corsa,silver,2003-03-01,2003,1600,55,75,Manual,Petrol,6.4,154 g/km,145103.0,1.2 sehr sparsam* 1.5 Jahre TÜV
138921,opel,Opel Corsa,silver,2003-01-01,2003,2490,66,90,Manual,Petrol,7.2,173 g/km,169251.0,1.4 16V Sport Line-2.Hand-Klima-TÜV/AU Neu...
138924,opel,Opel Corsa,silver,2003-04-01,2003,2490,55,75,Manual,Petrol,6.1,146 g/km,154874.0,1.2 16V Sport
138925,opel,Opel Corsa,silver,2003-03-01,2003,2700,55,75,Manual,Petrol,6.3,149 g/km,149000.0,C 1.2L *Njoy* Klimatronik* *TÜV & AU NEU*
138928,opel,Opel Corsa,silver,2003-09-01,2003,2250,43,58,Manual,Petrol,5.6,133 g/km,58600.0,C Njoy TÜV NEU
138936,opel,Opel Corsa,silver,2003-09-01,2003,1200,51,69,Manual,Diesel,4.5,122 g/km,187987.0,"1.3 CDTI Enjoy, Klima, Servo, ZV, Alufelgen, Euro4"
138937,opel,Opel Corsa,silver,2003-06-01,2003,1000,43,58,Manual,Petrol,5.6,135 g/km,130000.0,1.0 12V
138940,opel,Opel Corsa,silver,2003-09-01,2003,500,55,75,Manual,Petrol,6.4,154 g/km,199386.0,C Enjoy *KLIMA*KEIN TÜV*
138942,opel,Opel Corsa,silver,2003-04-01,2003,2100,55,75,Manual,Petrol,6.3,151 g/km,108000.0,1.2 16V
138943,opel,Opel Corsa,silver,2003-08-01,2003,2790,55,75,Manual,Petrol,6.4,134 g/km,97000.0,"Corsa 1.2 16V Njoy 08/2003, 97.000km, TÜV 11/24"
138947,opel,Opel Corsa,silver,2003-05-01,2003,2990,55,75,Manual,Petrol,6.3,149 g/km,103694.0,C Njoy*KLIMA*RADIO*ZENTRALVERRIEGELUNG*
138953,opel,Opel Corsa,silver,2003-11-01,2003,2499,44,60,Manual,Petrol,5.3,127 g/km,132000.0,"TÜV bis 12.2024,Klimaanlage, Fahranfänger"
138957,opel,Opel Corsa,silver,2003-11-01,2003,3499,55,75,Manual,Petrol,6.1,146 g/km,90000.0,C 1.2 Cosmo Klimatronik 2.Hand TÜV-NEU
138958,opel,Opel Corsa,silver,2003-05-01,2003,5999,55,75,Automatic,Petrol,6.2,149 g/km,84542.0,C Njoy*Rentnerfahrzeug*1 Hand*ORIG.84.542
138961,opel,Opel Corsa,silver,2003-04-01,2003,2290,43,58,Manual,Petrol,5.6,133 g/km,132000.0,C Njoy 4/5 Türer
138962,opel,Opel Corsa,silver,2003-09-01,2003,1800,44,60,Manual,Petrol,5.3,127 g/km,206000.0,1.0 12V Enjoy
138969,opel,Opel Corsa,silver,2003-09-01,2003,2490,55,75,Manual,Petrol,6.0,143 g/km,139000.0,C Njoy
138970,opel,Opel Corsa,silver,2003-08-01,2003,1999,55,75,Manual,Petrol,6.3,149 g/km,140000.0,Basis   TüV& Service neu
138972,opel,Opel Corsa,silver,2003-10-01,2003,1600,66,90,Manual,Petrol,7.2,- (g/km),248000.0,Basis
138974,opel,Opel Corsa,silver,2003-05-01,2003,2990,43,58,Manual,Petrol,5.6,133 g/km,70536.0,1.0 12V
138975,opel,Opel Corsa,silver,2003-01-01,2003,3200,43,58,Manual,Petrol,5.6,135 g/km,144000.0,Essentia
138979,opel,Opel Corsa,silver,2003-03-01,2003,1200,55,75,Manual,Petrol,6.3,149 g/km,208000.0,1.7 CDTI Njoy
138984,opel,Opel Corsa,blue,2004-08-01,2004,1690,55,75,Manual,Petrol,6.0,143 g/km,171000.0,1.2 16V
138985,opel,Opel Corsa,blue,2004-06-01,2004,3400,44,60,Manual,Petrol,5.5,132 g/km,86800.0,1.0 Enjoy Klima.elek. Fensterh.ZV.5-Türer
138986,opel,Opel Corsa,blue,2004-04-01,2004,1900,55,75,Manual,Petrol,5.5,154 g/km,151700.0,1.2 16V Blue
138988,opel,Opel Corsa,blue,2004-09-01,2004,1900,44,60,Manual,Petrol,5.3,- (g/km),182000.0,1.0 12V
138993,opel,Opel Corsa,blue,2004-05-01,2004,550,44,60,Manual,Petrol,5.3,127 g/km,151863.0,1
139012,opel,Opel Corsa,blue,2004-10-01,2004,1200,44,60,Manual,Petrol,5.3,- (g/km),176000.0,Cool C
139013,opel,Opel Corsa,blue,2004-11-01,2004,1600,44,60,Manual,Petrol,5.5,132 g/km,130000.0,Meriva 1.4
139015,opel,Opel Corsa,blue,2004-03-01,2004,1350,55,75,Manual,Petrol,6.1,146 g/km,171564.0,Enjoy Klima Top
139030,opel,Opel Corsa,blue,2004-06-01,2004,1690,44,60,Manual,Petrol,5.3,126 g/km,122000.0,1.6 Cosmo
139032,opel,Opel Corsa,grey,2004-03-01,2004,1800,44,60,Manual,Petrol,5.3,127 g/km,179000.0,TÜV bis 11.2024
139033,opel,Opel Corsa,grey,2004-12-01,2004,1990,59,80,Manual,Petrol,5.8,- (g/km),207283.0,1.2 16V
139035,opel,Opel Corsa,grey,2004-04-01,2004,2390,44,60,Manual,Petrol,5.3,- (g/km),125500.0,1.0 12V
139036,opel,Opel Corsa,grey,2004-04-01,2004,2390,44,60,Manual,Petrol,5.3,- (g/km),125500.0,1.0 12V
139041,opel,Opel Corsa,grey,2004-10-01,2004,1099,55,75,Manual,Petrol,6.0,- (g/km),193000.0,1.2 16V Sport
139042,opel,Opel Corsa,grey,2004-07-01,2004,2000,51,69,Manual,Diesel,4.4,119 g/km,147000.0,1.3 CDTI Cool*TÜV*147TSDKM*
139051,opel,Opel Corsa,grey,2004-07-01,2004,2300,55,75,Manual,Petrol,6.0,143 g/km,196000.0,1.2 16V
139052,opel,Opel Corsa,grey,2004-04-01,2004,1350,55,75,Manual,Petrol,6.0,- (g/km),153000.0,Corsa 1.2 16V
139064,opel,Opel Corsa,black,2004-10-01,2004,600,55,75,Manual,Petrol,6.0,- (g/km),208000.0,1.2 16V
139072,opel,Opel Corsa,black,2004-03-01,2004,2490,55,75,Manual,Petrol,6.4,154 g/km,156700.0,C Enjoy*KLIMA*4-TÜRIG*
139073,opel,Opel Corsa,black,2004-11-01,2004,3800,74,101,Manual,Diesel,4.7,127 g/km,138590.0,1.7 CDTI / 100 PS / Irmscher / Service + Tüv neu
139076,opel,Opel Corsa,black,2004-08-01,2004,1895,55,75,Manual,Petrol,6.0,- (g/km),130400.0,Corsa 1.2 16V Cosmo
139078,opel,Opel Corsa,black,2004-02-01,2004,2980,55,75,Manual,Petrol,6.4,146 g/km,100000.0,Enjoy TÜV+Inspektion  neu Klima Bluetooth
139080,opel,Opel Corsa,black,2004-03-01,2004,2000,51,69,Manual,Diesel,4.7,127 g/km,200000.0,"C *1,3 CDTI* KLIMA*TÜV bis 10/2024*"
139083,opel,Opel Corsa,black,2004-09-01,2004,1200,55,75,Manual,Petrol,6.0,- (g/km),200000.0,1.2 Twinport
139084,opel,Opel Corsa,black,2004-11-01,2004,2000,55,75,Manual,Petrol,6.0,143 g/km,155000.0,1.2 16V
139087,opel,Opel Corsa,silver,2004-10-01,2004,6250,44,60,Automatic,Petrol,5.4,130 g/km,101741.0,C Enjoy Style-Paket/LPG/Automatik/BT/USB/
139094,opel,Opel Corsa,silver,2004-12-01,2004,4900,59,80,Manual,Petrol,5.8,139 g/km,88050.0,1.2 16V Enjoy mit Style Paket
139105,opel,Opel Corsa,silver,2004-07-01,2004,1800,55,75,Manual,Petrol,6.0,143 g/km,143849.0,1.2 16V Euro 4 Tüv 06/2023 5 Türen Klima
139108,opel,Opel Corsa,silver,2004-07-01,2004,2800,55,75,Manual,Petrol,6.0,143 g/km,112000.0,1.2 Enjoy. Klima. 1 Hand. HU/AU Neu. ALU
139110,opel,Opel Corsa,silver,2004-08-01,2004,2199,55,75,Manual,Petrol,6.0,143 g/km,156000.0,Corsa/Sport/Klima/Elk. Fensterheber/ZV/5Türe
139111,opel,Opel Corsa,silver,2004-02-01,2004,2250,55,75,Manual,Petrol,6.4,154 g/km,139000.0,Enjoy C
139120,opel,Opel Corsa,silver,2004-05-01,2004,2590,55,75,Manual,Petrol,6.3,149 g/km,148000.0,Corsa 1.2
139131,opel,Opel Corsa,silver,2004-06-01,2004,1200,55,75,Manual,Petrol,6.0,143 g/km,125000.0,"1.2 Edition , Style"
139137,opel,Opel Corsa,silver,2004-11-01,2004,1849,66,90,Automatic,Petrol,5.9,- (g/km),170000.0,1.4 Twinport Easytronic/Automatik
139145,opel,Opel Corsa,silver,2004-08-01,2004,2000,44,60,Unknown,Petrol,5.5,132 g/km,115234.0,Klima TÜV Neu Soundsystem Sport
139157,opel,Opel Corsa,silver,2004-09-01,2004,3549,44,60,Manual,Petrol,5.3,- (g/km),54000.0,1.0 12V
139161,opel,Opel Corsa,silver,2004-10-01,2004,2299,44,60,Manual,Petrol,5.3,- (g/km),157000.0,1.6 / Neues Modell / Klimaautomatik /Alus /AHK/PDC
139166,opel,Opel Corsa,silver,2004-09-01,2004,2200,55,75,Manual,Petrol,6.0,143 g/km,113000.0,1.2
139167,opel,Opel Corsa,silver,2004-05-01,2004,2200,44,60,Manual,Petrol,4.8,- (g/km),77000.0,Corsa 1.0
139170,opel,Opel Corsa,silver,2004-08-01,2004,2000,55,75,Automatic,Petrol,6.0,- (g/km),183000.0,1.2 16V sehr gepflegt!
139173,opel,Opel Corsa,silver,2004-05-01,2004,990,55,75,Manual,Petrol,6.0,- (g/km),161000.0,Corsa 1.2 16V
139176,opel,Opel Corsa,silver,2004-06-01,2004,1500,55,75,Manual,Petrol,6.1,146 g/km,213000.0,1.2 Cosmo a TÜV NEU
139177,opel,Opel Corsa,silver,2004-04-01,2004,2900,66,90,Manual,Petrol,5.9,140 g/km,100000.0,C Cosmo
139185,opel,Opel Corsa,silver,2004-11-01,2004,3695,43,58,Manual,Petrol,5.6,- (g/km),69000.0,1.0 12V Njoy
139186,opel,Opel Corsa,silver,2004-05-01,2004,1300,66,90,Manual,Petrol,7.2,173 g/km,149000.0,C Enjoy
139188,opel,Opel Corsa,silver,2004-05-01,2004,2250,55,75,Manual,Petrol,6.0,143 g/km,185000.0,1.2 16V
139189,opel,Opel Corsa,silver,2004-03-01,2004,1950,44,60,Manual,Petrol,5.3,- (g/km),118000.0,1.0 12V
139197,opel,Opel Corsa,silver,2004-10-01,2004,3350,44,60,Manual,Petrol,5.3,127 g/km,61200.0,Enjoy/SHZ/EURO 4
139199,opel,Opel Corsa,silver,2004-04-01,2004,2390,44,60,Manual,Petrol,5.3,- (g/km),125000.0,C Basis*1.HD*Klima*S.Heft*8 X Bereift
139200,opel,Opel Corsa,silver,2004-09-01,2004,2490,44,60,Manual,Petrol,5.3,126 g/km,130000.0,Tour
139203,opel,Opel Corsa,silver,2004-08-01,2004,3780,55,75,Manual,Petrol,6.3,149 g/km,108500.0,1.2 16V Elegance
139204,opel,Opel Corsa,silver,2004-05-01,2004,1500,55,75,Manual,Petrol,5.4,154 g/km,205000.0,1.4 TWINPORT Enjoy
139213,opel,Opel Corsa,silver,2004-07-01,2004,1999,44,60,Automatic,Petrol,5.3,127 g/km,139000.0,C / Automatik  / 60PS / FESTPREIS
139216,opel,Opel Corsa,silver,2004-02-01,2004,995,55,75,Manual,Petrol,6.0,143 g/km,139000.0,1.2 16V Enjoy+2.HAND+TÜV 07/23+MOTOR OK
139217,opel,Opel Corsa,silver,2004-06-01,2004,2500,55,75,Manual,Petrol,6.0,143 g/km,98000.0,C 1.2 16V *ORIG.98TKM*KLIMA*8-FACH-BEREIFT*EURO 4*
139233,opel,Opel Corsa,silver,2004-06-01,2004,3450,55,75,Automatic,Petrol,6.3,151 g/km,67500.0,1.2 16V *Automatik*Allwetterreifen Neu*
139243,opel,Opel Corsa,silver,2004-10-01,2004,2499,44,60,Manual,Petrol,5.5,132 g/km,111000.0,"C Cool,Inspektion&Tüv Neu,1 Jahre Garantie"
139245,opel,Opel Corsa,silver,2004-03-01,2004,1399,55,75,Manual,Petrol,6.0,143 g/km,138000.0,16V /met+eFH+Sv+Panorama-Dach+ZV/ m.TÜV /org km
139275,opel,Opel Corsa,blue,2005-05-01,2005,1200,59,80,Manual,Petrol,5.8,- (g/km),235899.0,Corsa 1.2 16V
139278,opel,Opel Corsa,blue,2005-02-01,2005,4950,59,80,Manual,Petrol,5.8,- (g/km),148155.0,Corsa 1.2 16V Sport
139280,opel,Opel Corsa,blue,2005-12-01,2005,3099,44,60,Manual,Petrol,5.3,127 g/km,180000.0,1.0 12V Cool
139283,opel,Opel Corsa,blue,2005-06-01,2005,1200,59,80,Manual,Petrol,5.8,139 g/km,211000.0,1.2 Twinport Van
139286,opel,Opel Corsa,blue,2005-06-01,2005,1700,59,80,Manual,Petrol,5.8,139 g/km,160000.0,1.2 Twinport
139299,opel,Opel Corsa,blue,2005-11-01,2005,4990,59,80,Manual,Petrol,5.8,- (g/km),115000.0,1.2
139314,opel,Opel Corsa,blue,2005-05-01,2005,2200,44,60,Manual,Petrol,5.3,- (g/km),149000.0,Corsa 1.0 12V
139319,opel,Opel Corsa,blue,2005-08-01,2005,2000,44,60,Manual,Petrol,4.8,- (g/km),110000.0,1
139320,opel,Opel Corsa,blue,2005-12-01,2005,2500,59,80,Manual,Petrol,5.8,139 g/km,135500.0,1.2 16V
139321,opel,Opel Corsa,blue,2005-12-01,2005,2750,59,80,Manual,Petrol,5.8,139 g/km,148189.0,1.2 Twinport
139323,opel,Opel Corsa,blue,2005-06-01,2005,1200,59,80,Manual,Petrol,5.8,- (g/km),228000.0,Corsa 1.2 16V Sport
139324,opel,Opel Corsa,blue,2005-04-01,2005,2399,59,80,Manual,Petrol,5.8,- (g/km),215000.0,1.2 16V Sport
139325,opel,Opel Corsa,blue,2005-08-01,2005,1985,59,80,Manual,Petrol,5.8,139 g/km,171000.0,C 1.2 16V EDITION *KLIMAAUTOMATIK*LM-FELGEN*AHK*
139351,opel,Opel Corsa,yellow,2005-10-01,2005,1500,44,60,Manual,Petrol,5.3,126 g/km,177360.0,Basis C
139389,opel,Opel Corsa,grey,2005-11-01,2005,800,44,60,Manual,Petrol,4.7,132 g/km,195000.0,1.6
139416,opel,Opel Corsa,grey,2005-09-01,2005,2349,59,80,Manual,Petrol,5.8,139 g/km,206000.0,1.2 Twinport - Facelift
139420,opel,Opel Corsa,grey,2005-09-01,2005,1699,44,60,Manual,Petrol,5.3,127 g/km,191000.0,1.0 12V
139429,opel,Opel Corsa,grey,2005-07-01,2005,1950,55,75,Manual,Petrol,6.0,- (g/km),128000.0,Corsa 1.2 16V Sport
139431,opel,Opel Corsa,grey,2005-11-01,2005,1100,44,60,Manual,Petrol,5.3,- (g/km),96000.0,Corsa 1.0 12V
139432,opel,Opel Corsa,grey,2005-09-01,2005,2500,59,80,Automatic,Petrol,5.3,127 g/km,136000.0,1.2 Twinport Van Easytronic
139441,opel,Opel Corsa,green,2005-08-01,2005,1350,59,80,Manual,Petrol,6.0,144 g/km,131500.0,C Edition
139467,opel,Opel Corsa,black,2005-09-01,2005,1450,44,60,Manual,Petrol,5.5,132 g/km,223434.0,C Edition
139470,opel,Opel Corsa,black,2005-09-01,2005,1900,59,80,Manual,Petrol,5.8,- (g/km),156583.0,1.2 16V
139481,opel,Opel Corsa,black,2005-06-01,2005,990,59,80,Manual,Petrol,5.8,- (g/km),190500.0,1.2 Twinport
139501,opel,Opel Corsa,black,2005-04-01,2005,2899,55,75,Manual,Petrol,6.0,143 g/km,86538.0,1.2 16V Enjoy. 2 Hand. TÜV Neu.Klima.Servo.ESP
139505,opel,Opel Corsa,black,2005-02-01,2005,2690,51,69,Manual,Diesel,4.7,127 g/km,193300.0,C 1.3 CDTI Edition! SEHR SPARSAM! TÜVNEU!
139512,opel,Opel Corsa,black,2005-10-01,2005,1199,44,60,Manual,Petrol,5.3,127 g/km,229800.0,1.0 12V
139513,opel,Opel Corsa,black,2005-07-01,2005,1700,44,60,Manual,Petrol,5.3,- (g/km),170009.0,Edition C
139520,opel,Opel Corsa,black,2005-05-01,2005,2499,59,80,Manual,Petrol,5.8,- (g/km),107667.0,1.2 16V
139521,opel,Opel Corsa,black,2005-01-01,2005,1800,59,80,Manual,Petrol,5.8,- (g/km),219439.0,H Lim. Sport.*170PS*GTC *16V Turbo*
139528,opel,Opel Corsa,black,2005-11-01,2005,1990,44,60,Manual,Petrol,5.3,126 g/km,166000.0,1.4
139551,opel,Opel Corsa,silver,2005-05-01,2005,6650,59,80,Automatic,Petrol,5.5,132 g/km,17435.0,C Edition /2.Hd/17 Tkm/Autom./SHZ
139552,opel,Opel Corsa,silver,2005-05-01,2005,999,59,80,Manual,Petrol,5.4,130 g/km,146000.0,"C Edition 1,2 Klima ABS Servo ZV-FB Alu WR"
139564,opel,Opel Corsa,silver,2005-12-01,2005,2500,44,60,Manual,Petrol,5.3,127 g/km,82430.0,1.0 Twinport
139577,opel,Opel Corsa,silver,2005-05-01,2005,1650,44,60,Manual,Petrol,5.3,126 g/km,128900.0,C Aufstelldach  Servo 8-fach TÜV NEU
139603,opel,Opel Corsa,silver,2005-12-01,2005,2999,44,60,Manual,Petrol,5.5,132 g/km,73000.0,"C Edition 1,0"
139610,opel,Opel Corsa,silver,2005-01-01,2005,2499,59,80,Manual,Petrol,5.8,139 g/km,145000.0,1.2 16V Cool
139614,opel,Opel Corsa,silver,2005-01-01,2005,2500,44,60,Manual,Petrol,5.3,127 g/km,148500.0,1.0 12V Cool
139623,opel,Opel Corsa,silver,2005-04-01,2005,1750,59,80,Manual,Petrol,5.8,- (g/km),180000.0,1.2 16V Cool
139624,opel,Opel Corsa,silver,2005-03-01,2005,3000,59,80,Manual,Petrol,5.8,139 g/km,99500.0,"Njoy G Caravan, Klima, HU-AU NEU"
139659,opel,Opel Corsa,silver,2005-08-01,2005,3700,59,80,Semi-automatic,Petrol,5.8,139 g/km,72800.0,1.2 16V Cool
139668,opel,Opel Corsa,silver,2005-03-01,2005,2990,59,80,Manual,Petrol,6.0,144 g/km,125000.0,C Klimaautomatik LM-Felgen *TÜV 06/2024*
139685,opel,Opel Corsa,silver,2005-02-01,2005,2499,59,80,Manual,Petrol,5.9,129 g/km,175000.0,1.2 TwinPort*Klimaautomatik*TÜV/AU 11.2024
139686,opel,Opel Corsa,silver,2005-07-01,2005,6400,59,80,Automatic,Petrol,5.5,132 g/km,74558.0,C Edition+Automatik+
139688,opel,Opel Corsa,silver,2005-06-01,2005,2250,59,80,Manual,Petrol,5.8,139 g/km,154800.0,1.2 16V Twinport
139698,opel,Opel Corsa,silver,2005-11-01,2005,1300,59,80,Manual,Petrol,4.3,- (g/km),191000.0,1.2 Twinport Van
139703,opel,Opel Corsa,silver,2005-02-01,2005,2990,59,80,Manual,Petrol,6.0,144 g/km,99236.0,"Edition C, 1.2 16V, 3.Hand, Klima, TÜV NEU"
139707,opel,Opel Corsa,silver,2005-03-01,2005,3750,59,80,Automatic,Petrol,5.8,- (g/km),125000.0,1.2 16V/Automatik/Servo /Klimatronik
139708,opel,Opel Corsa,silver,2005-11-01,2005,1590,44,60,Manual,Petrol,5.3,- (g/km),155000.0,1.0 12V
139723,opel,Opel Corsa,silver,2005-02-01,2005,1000,44,60,Manual,Petrol,5.3,- (g/km),116000.0,Corsa 1.0 12V Edition
139734,opel,Opel Corsa,silver,2005-05-01,2005,1999,44,60,Manual,Petrol,100.0,- (g/km),158662.0,1.0 12V.Klima.HU & AU bis 06.2024.
139739,opel,Opel Corsa,silver,2005-12-01,2005,1290,44,60,Manual,Petrol,5.5,132 g/km,207000.0,C Edition*KLIMA*E-FENSTER*E-SPIEGEL*
139746,opel,Opel Corsa,silver,2005-04-01,2005,1800,59,80,Manual,Petrol,5.8,- (g/km),185206.0,Corsa 1.2 16V
139749,opel,Opel Corsa,silver,2005-02-01,2005,3350,59,80,Manual,Petrol,6.0,144 g/km,133800.0,Edition C
139752,opel,Opel Corsa,silver,2005-10-01,2005,2350,59,80,Manual,Petrol,5.8,139 g/km,148950.0,1.2 Twinport
139755,opel,Opel Corsa,silver,2005-07-01,2005,2490,44,60,Manual,Petrol,5.5,132 g/km,144000.0,Cool C Klima Inspektion Neu Tüv Neu
139758,opel,Opel Corsa,silver,2005-03-01,2005,2499,59,80,Manual,Petrol,5.8,139 g/km,103000.0,1.2 16V Cosmo TÜV neu/service neu/2hand
139759,opel,Opel Corsa,silver,2005-04-01,2005,1199,44,60,Manual,Petrol,5.3,- (g/km),198000.0,Corsa 1.0 12V
139760,opel,Opel Corsa,silver,2005-11-01,2005,1590,44,60,Manual,Petrol,5.3,127 g/km,155971.0,1.0 12V
139764,opel,Opel Corsa,violet,2005-06-01,2005,2800,44,60,Manual,Petrol,5.3,- (g/km),78000.0,opel corsa c 1.0 liter
139772,opel,Opel Corsa,white,2005-06-01,2005,2750,51,69,Manual,Diesel,4.4,119 g/km,256000.0,Van  1.3 CDTI
139784,opel,Opel Corsa,beige,2006-11-01,2006,3399,44,60,Manual,Petrol,5.6,133 g/km,142070.0,D*Edition*PDC*Klima*Tempomat*ALU*ELFH*BC*CD*
139795,opel,Opel Corsa,blue,2006-09-01,2006,1690,59,80,Manual,Petrol,5.8,137 g/km,211900.0,D Cosmo|Standheizung|Klima|El.FH|TÜV
139796,opel,Opel Corsa,blue,2006-07-01,2006,1850,59,80,Manual,Petrol,5.8,- (g/km),155000.0,Corsa C
139805,opel,Opel Corsa,blue,2006-10-01,2006,3490,92,125,Manual,Diesel,4.8,127 g/km,230000.0,Sport D Lenkradheizung Sitzheizung Große Bordc.
139821,opel,Opel Corsa,blue,2006-06-01,2006,1400,59,80,Manual,Petrol,5.8,139 g/km,190000.0,1.2 16V
139823,opel,Opel Corsa,blue,2006-02-01,2006,3200,66,90,Automatic,Petrol,5.7,- (g/km),154000.0,1.2 16V Edition/Automatik/wenig KM/1. Hand
139824,opel,Opel Corsa,blue,2006-08-01,2006,2500,44,60,Manual,Petrol,5.5,132 g/km,145000.0,C 1.0 Edition Klima.2Hand.Tüv NEU.5Türer.
139827,opel,Opel Corsa,blue,2006-06-01,2006,1299,44,60,Manual,Petrol,5.3,126 g/km,185316.0,Basis C
139829,opel,Opel Corsa,blue,2006-11-01,2006,8880,59,80,Automatic,Petrol,5.2,137 g/km,90000.0,D Edition 80PS Automatik AC Lenkradheizung
139830,opel,Opel Corsa,blue,2006-04-01,2006,1450,44,60,Manual,Petrol,5.3,126 g/km,125957.0,C Basis
139836,opel,Opel Corsa,blue,2006-07-01,2006,2550,59,80,Manual,Petrol,5.3,- (g/km),162000.0,Corsa C 1.2 Twinport Van Easytronic
139841,opel,Opel Corsa,blue,2006-06-01,2006,3000,59,80,Manual,Petrol,5.8,- (g/km),128000.0,1.2 16V
139842,opel,Opel Corsa,blue,2006-11-01,2006,1750,44,60,Manual,Petrol,5.6,133 g/km,197235.0,D Edition Klima
139844,opel,Opel Corsa,blue,2006-04-01,2006,1999,44,60,Manual,Petrol,5.3,- (g/km),226000.0,Corsa 1.0 12V Edition
139845,opel,Opel Corsa,blue,2006-07-01,2006,4000,44,60,Manual,Petrol,5.6,134 g/km,54000.0,1.0 12V Cool Klima Radio
139847,opel,Opel Corsa,blue,2006-11-01,2006,5300,59,80,Manual,Petrol,5.8,- (g/km),84000.0,1.2 16V
139849,opel,Opel Corsa,blue,2006-09-01,2006,3400,44,60,Manual,Petrol,5.3,127 g/km,130000.0,1.0 12V
139851,opel,Opel Corsa,blue,2006-05-01,2006,350,66,90,Manual,Petrol,5.9,142 g/km,162000.0,1.4 16V
139852,opel,Opel Corsa,blue,2006-06-01,2006,1350,59,80,Manual,Petrol,5.8,139 g/km,181000.0,1.2 Twinport Van
139858,opel,Opel Corsa,blue,2006-11-01,2006,2499,66,90,Manual,Diesel,4.6,122 g/km,208000.0,D Edition
139859,opel,Opel Corsa,blue,2006-09-01,2006,2000,59,80,Manual,Petrol,6.1,- (g/km),175595.0,Corsa 1.2 16V
139861,opel,Opel Corsa,blue,2006-10-01,2006,1600,55,75,Manual,Diesel,4.5,119 g/km,239000.0,1.3 CDTI
139866,opel,Opel Corsa,blue,2006-05-01,2006,1300,59,80,Manual,Petrol,5.8,- (g/km),154000.0,Corsa 1.2 16V Edition
139867,opel,Opel Corsa,blue,2006-03-01,2006,3000,44,60,Manual,Petrol,5.5,132 g/km,112000.0,"Edition C, 1Hand, Klima, Scheckheft, Tüv"
139869,opel,Opel Corsa,blue,2006-10-01,2006,2441,59,80,Manual,Petrol,6.1,146 g/km,210802.0,D 1.2  KLIMA ALU 5.GANG ISO-FIX TÜV 05/24
139872,opel,Opel Corsa,blue,2006-12-01,2006,2390,44,60,Manual,Petrol,5.6,133 g/km,217000.0,Basis D
139885,opel,Opel Corsa,red,2006-11-01,2006,5890,59,80,Manual,Petrol,6.1,145 g/km,43238.0,1.2 Edition Klima/Radio-CD/Alufelgen/1.Hand
139887,opel,Opel Corsa,red,2006-11-01,2006,5500,44,60,Manual,Petrol,5.6,- (g/km),105000.0,Corsa 1.0 12V Edition
139889,opel,Opel Corsa,red,2006-07-01,2006,3500,59,80,Manual,Petrol,5.8,139 g/km,55000.0,1.2 16V
139893,opel,Opel Corsa,red,2006-03-01,2006,2999,44,60,Manual,Petrol,5.3,- (g/km),128000.0,Corsa 1.0 12V Edition
139914,opel,Opel Corsa,black,2006-12-01,2006,3490,66,90,Manual,Petrol,6.1,145 g/km,178000.0,D Edition 1.4* KLIMA*PDC* TÜV AU NEU
139920,opel,Opel Corsa,black,2006-07-01,2006,3200,44,60,Manual,Petrol,5.6,- (g/km),89900.0,Corsa 1.0 12V
139927,opel,Opel Corsa,black,2006-10-01,2006,1900,44,60,Manual,Petrol,4.8,- (g/km),142000.0,1.0 12V
139933,opel,Opel Corsa,black,2006-08-01,2006,699,59,80,Manual,Petrol,6.0,144 g/km,228000.0,C Edition *Manual/Klima/2Fach-Bereifung
139934,opel,Opel Corsa,black,2006-02-01,2006,2490,59,80,Manual,Petrol,6.0,144 g/km,150000.0,Edition * 5 Türer * Tüv NEU *
139939,opel,Opel Corsa,black,2006-05-01,2006,1990,44,60,Manual,Petrol,5.3,127 g/km,149798.0,1.0 12V Sport-TÜV/AU Neu-1.Satz Winterräder
139950,opel,Opel Corsa,black,2006-05-01,2006,1299,59,80,Manual,Petrol,5.8,- (g/km),240950.0,1.2 16V
139952,opel,Opel Corsa,black,2006-07-01,2006,2250,59,80,Manual,Petrol,5.8,- (g/km),112000.0,Corsa 1.2 16V
139956,opel,Opel Corsa,black,2006-10-01,2006,2100,59,80,Manual,Petrol,5.8,- (g/km),142000.0,1.2 Twinport Van
139957,opel,Opel Corsa,black,2006-08-01,2006,999,44,60,Manual,Petrol,5.3,127 g/km,158000.0,1.0 12V
139966,opel,Opel Corsa,silver,2006-08-01,2006,1999,59,80,Manual,Petrol,6.0,144 g/km,162000.0,"C Edition,Klimaautomatik,Top Zustand"
139978,opel,Opel Corsa,silver,2006-11-01,2006,6500,59,80,Manual,Petrol,5.8,139 g/km,57568.0,"1.2 Edition, Klima, Elektro - Paket, Alu, Radio CD"
139983,opel,Opel Corsa,silver,2006-10-01,2006,2999,59,80,Manual,Petrol,6.1,145 g/km,169900.0,Edition D*HU/AU+KD neu*12 Mon Gewährleistung
139999,opel,Opel Corsa,silver,2006-10-01,2006,1750,59,80,Manual,Petrol,6.1,- (g/km),152000.0,Corsa 1.2 Twinport
140000,opel,Opel Corsa,silver,2006-10-01,2006,5700,59,80,Automatic,Petrol,5.5,132 g/km,14900.0,"C Edition 1,2 Automatik"
140010,opel,Opel Corsa,silver,2006-09-01,2006,1350,59,80,Manual,Petrol,6.0,144 g/km,190000.0,C Edition/KLIMATRONIK/SERVO/TÜV 12-2023
