index,brand,model,registration_date,year,price_in_euro,power_kw,power_ps,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description,years_since_registration,T_model_age,T_power_kw,T_mileage,T_car_age,mileage_per_year,color_black,color_blue,color_grey,color_other,color_red,color_silver,color_white,transmission_type_Automatic,transmission_type_Manual
138695,opel,Opel Astra,2002-07-01,2002,1490,55,75,Diesel,4.9,132 g/km,268500.0,1.7 DTI Caravan Comfort *KLIMA*AHK*,23.666666666666668,7.611662611020244,4.007333185232471,6313.366522486244,4.864839839775475,1076.4772261415992,False,False,False,False,False,True,False,False,True
138698,opel,Opel Astra,2002-05-01,2002,800,74,101,Petrol,7.5,180 g/km,241000.0,Elegance G Lim. - AHK -,23.833333333333332,7.611662611020244,4.30406509320417,5853.450226796132,4.881939505292269,995.156482233368,False,False,False,False,False,True,False,False,True
138705,opel,Opel Astra,2002-07-01,2002,1200,108,147,Petrol,8.2,197 g/km,166000.0,Cabrio 2.2 16V,23.666666666666668,7.611662611020244,4.68213122712422,4508.952514690447,4.864839839775475,768.8108521072699,False,False,False,False,False,True,False,False,True
138707,opel,Opel Astra,2002-09-01,2002,2690,74,101,Petrol,7.1,171 g/km,175000.0,1.6 Selection Klima Scheckheft Tüv 4/2025,23.5,7.611662611020244,4.30406509320417,4678.7154607309,4.847679857416329,800.0977438594064,False,False,False,False,False,True,False,False,True
138708,opel,Opel Astra,2002-12-01,2002,6950,108,147,Petrol,8.2,- (g/km),148000.0,TOP GEPFLEGT —STEINMETZ—,23.25,7.611662611020244,4.68213122712422,4160.860933129951,4.8218253804964775,714.7004008517889,False,False,False,False,False,True,False,False,True
138709,opel,Opel Astra,2002-01-01,2002,2500,92,125,Petrol,7.6,182 g/km,208000.0,1.8 Elegance+125 PS+Lim.+Klima+Xenon+,24.166666666666668,7.611662611020244,4.5217885770490405,5280.126586233832,4.915960401250875,892.5223003719562,False,False,False,False,False,True,False,False,True
138713,opel,Opel Astra,2002-03-01,2002,2600,74,101,Petrol,7.1,171 g/km,109500.0,1.6 Selection,24.0,7.611662611020244,4.30406509320417,3369.6894904436317,4.898979485566356,571.2326172160117,False,False,False,False,False,True,False,False,True
138715,opel,Opel Astra,2002-07-01,2002,2700,74,101,Petrol,7.1,171 g/km,130000.0,1.6 Limousine Automatik Klima SD,23.666666666666668,7.611662611020244,4.30406509320417,3799.7965720346365,4.864839839775475,647.8943459400768,False,False,False,False,False,True,False,True,False
138720,opel,Opel Astra,2002-01-01,2002,3790,62,84,Petrol,7.3,175 g/km,70137.0,1.6,24.166666666666668,7.611662611020244,4.127134385045092,2466.965238479346,4.915960401250875,417.00164827975,False,False,False,False,False,True,False,False,True
138724,opel,Opel Astra,2002-06-01,2002,1450,74,101,Petrol,7.1,171 g/km,209000.0,1.6,23.75,7.611662611020244,4.30406509320417,5297.883454981727,4.873397172404482,902.0134854617454,False,False,False,False,False,True,False,False,True
138725,opel,Opel Astra,2002-04-01,2002,2300,74,101,Petrol,7.3,175 g/km,200000.0,Cabrio 1.6 16V guter Zustand Tüv Neu,23.916666666666668,7.611662611020244,4.30406509320417,5137.135214831108,4.890466917040404,872.1100189816874,False,False,False,False,False,True,False,False,True
138726,opel,Opel Astra,2002-06-01,2002,2950,74,101,Petrol,7.3,- (g/km),170182.0,Astra Cabrio 1.6 16V,23.75,7.611662611020244,4.30406509320417,4588.170373351965,4.873397172404482,781.1782923363305,False,False,False,False,False,True,False,False,True
138727,opel,Opel Astra,2002-05-01,2002,2490,92,125,Petrol,7.9,190 g/km,203860.0,1.8 16V Comfort Klima TÜV NEU,23.833333333333332,7.611662611020244,4.5217885770490405,5206.33865273048,4.881939505292269,885.1397822174271,False,False,False,False,False,True,False,False,True
138732,opel,Opel Astra,2002-05-01,2002,6950,92,125,Petrol,7.9,190 g/km,59000.0,1.8 16V Selection 1.Hd/orig.59000km/Klima,23.833333333333332,7.611662611020244,4.5217885770490405,2185.7294714460627,4.881939505292269,371.6001277264846,False,False,False,False,False,True,False,False,True
138733,opel,Opel Astra,2002-10-01,2002,4690,108,147,Petrol,8.2,197 g/km,126589.0,"2.2 16V Coupe, 2.Hand, Automatik, HU/AU neu",23.416666666666668,7.611662611020244,4.68213122712422,3729.728150047654,4.839077046985992,638.7530289522144,False,False,False,False,False,True,False,True,False
138738,opel,Opel Astra,2002-07-01,2002,2000,74,101,Petrol,7.1,171 g/km,172000.0,1.6 Comfort,23.666666666666668,7.611662611020244,4.30406509320417,4622.425420241956,4.864839839775475,788.1588494356766,False,False,False,False,False,True,False,False,True
138740,opel,Opel Astra,2002-03-01,2002,1900,108,147,Petrol,8.4,- (g/km),222000.0,2.2 Direct Sport,24.0,7.611662611020244,4.68213122712422,5526.460650614979,4.898979485566356,936.8502915016306,False,False,False,False,False,True,False,True,False
138743,opel,Opel Astra,2002-11-01,2002,2600,74,101,Petrol,7.1,- (g/km),160650.0,Astra 1.6 Selection,23.333333333333332,7.611662611020244,4.30406509320417,4406.7306979517225,4.83045891539648,755.81198013674,False,False,False,False,False,True,False,False,True
138744,opel,Opel Astra,2002-11-01,2002,2800,108,147,Petrol,8.7,206 g/km,189300.0,Cabrio 2.2 16V Linea Rossa TÜV NEU,23.333333333333332,7.611662611020244,4.68213122712422,4943.168671538221,4.83045891539648,847.818112307559,False,False,False,False,False,True,False,False,True
138750,opel,Opel Astra,2002-06-01,2002,4450,108,147,Petrol,8.2,197 g/km,185678.0,Cabrio 2.2 16V LPG Autogas Sparsam!!,23.75,7.611662611020244,4.68213122712422,4876.770459933837,4.873397172404482,830.315116921909,False,False,False,False,False,True,False,False,True
138751,opel,Opel Astra,2002-06-01,2002,1955,74,101,Petrol,7.1,171 g/km,209000.0,1.6,23.75,7.611662611020244,4.30406509320417,5297.883454981727,4.873397172404482,902.0134854617454,False,False,False,False,False,True,False,False,True
138752,opel,Opel Astra,2002-12-01,2002,3490,62,84,Petrol,7.5,180 g/km,135206.0,"G 1.6 Lim. Njoy  Klimaanlage  15"" Alu",23.25,7.611662611020244,4.127134385045092,3905.6846531354495,4.8218253804964775,670.8694263176918,False,False,False,False,False,True,False,False,True
138753,opel,Opel Astra,2002-10-01,2002,2999,74,101,Petrol,7.3,175 g/km,190455.0,G Cabrio 1.6 16V Bertone *TÜV-NEU*,23.416666666666668,7.611662611020244,4.30406509320417,4964.2616657691715,4.839077046985992,850.1791680127973,False,False,False,False,False,True,False,False,True
138754,opel,Opel Astra,2002-04-01,2002,2500,62,84,Petrol,7.2,172 g/km,149000.0,G Lim. Elegance Wagen Nr.:081,23.916666666666668,7.611662611020244,4.127134385045092,4180.520793270114,4.890466917040404,709.7095785694639,False,False,False,False,False,True,False,False,True
138755,opel,Opel Astra,2002-07-01,2002,1250,74,101,Petrol,7.1,171 g/km,207500.0,1.6,23.666666666666668,7.611662611020244,4.30406509320417,5271.238550837682,4.864839839775475,898.7864451281388,False,False,False,False,False,True,False,False,True
138756,opel,Opel Astra,2002-05-01,2002,3490,74,101,Petrol,7.2,172 g/km,99398.0,1.6 G-CARVAN*Automatik*TÜV NEU*Klima*Kombi,23.833333333333332,7.611662611020244,4.30406509320417,3148.939757376877,4.881939505292269,535.3573858662812,False,False,False,False,False,True,False,False,True
138758,opel,Opel Astra,2002-03-01,2002,4299,108,147,Petrol,8.0,194 g/km,176000.0,2.2 Elegance,24.0,7.611662611020244,4.68213122712422,4697.4143208549895,4.898979485566356,796.3096553138793,False,False,False,False,False,True,False,True,False
138759,opel,Opel Astra,2002-05-01,2002,1450,74,101,Petrol,7.2,172 g/km,265000.0,1.6 Caravan Selection Free Klima,23.833333333333332,7.611662611020244,4.30406509320417,6255.645240136005,4.881939505292269,1063.5344403844165,False,False,False,False,False,True,False,False,True
138768,opel,Opel Astra,2003-04-01,2003,1820,74,101,Petrol,7.2,172 g/km,170000.0,1.6 Caravan Comfort,22.916666666666668,7.368062997280773,4.30406509320417,4584.735070454088,4.7871355387816905,792.228735568766,False,False,False,True,False,False,False,False,True
138770,opel,Opel Astra,2003-09-01,2003,1990,76,103,Petrol,6.6,158 g/km,172000.0,1.6 Elegance Tüv bis 3.2024 Klima 5 Türer,22.5,7.368062997280773,4.330733340286331,4622.425420241956,4.743416490252569,804.8215601440186,False,True,False,False,False,False,False,False,True
138772,opel,Opel Astra,2003-12-01,2003,4999,74,101,Petrol,8.4,202 g/km,88900.0,G Caravan Njoy +Automatik+Klima+Alu+,22.25,7.368062997280773,4.30406509320417,2912.2672923264195,4.716990566028302,509.4056494743571,False,True,False,False,False,False,False,True,False
138774,opel,Opel Astra,2003-09-01,2003,1199,108,147,Petrol,8.2,- (g/km),156354.0,Astra Cabrio 2.2 16V Edition 90 Jahre Bertone,22.5,7.368062997280773,4.68213122712422,4323.9065315692815,4.743416490252569,752.8457215156855,False,True,False,False,False,False,False,False,True
