index,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
138808,opel,Opel Astra,blue,2003-03-01,2003,2900,74,101,Manual,Petrol,7.3,- (g/km),221000.0,Cabrio 1.6 16V
138809,opel,Opel Astra,blue,2003-01-01,2003,1490,62,84,Manual,Petrol,7.2,172 g/km,204000.0,1.6 8V •Njoy• Klima Original Kat
138823,opel,Opel Astra,grey,2003-12-01,2003,3950,76,103,Manual,Petrol,6.9,166 g/km,101378.0,1.6 Njoy |Scheckheft lückenlos| |Klima|
138825,opel,Opel Astra,grey,2003-04-01,2003,999,62,84,Manual,Petrol,7.1,170 g/km,132000.0,1.6 Njoy
138827,opel,Opel Astra,grey,2003-03-01,2003,1200,74,101,Manual,Petrol,7.1,171 g/km,208950.0,1.6 Elegance
138845,opel,Opel Astra,black,2003-06-01,2003,1500,108,147,Automatic,Petrol,8.4,202 g/km,150000.0,2.2 Comfort *AUTOMATIK*VOLLLEDER*SCHIEBEDACH*SHZ*
138846,opel,Opel Astra,black,2003-03-01,2003,2790,92,125,Manual,Diesel,6.4,173 g/km,249336.0,2.2 DTI G Cabrio Klima|Sitzheizung|Radio-USB-AUX
138851,opel,Opel Astra,black,2003-05-01,2003,1800,55,75,Manual,Petrol,6.2,149 g/km,151000.0,1.2
138874,opel,Opel Astra,silver,2003-10-01,2003,990,76,103,Manual,Petrol,6.9,166 g/km,180000.0,1.6 Elegance G *Klimautom.*AHK*
138876,opel,Opel Astra,silver,2003-02-01,2003,5990,147,200,Manual,Petrol,9.1,219 g/km,184852.0,Cabrio 2.0 TURBO*VIELES NEU* SOFORT LOSFAH
138879,opel,Opel Astra,silver,2003-09-01,2003,1100,108,147,Manual,Petrol,8.4,199 g/km,196446.0,G 2.2 Elegance
138888,opel,Opel Astra,silver,2003-03-01,2003,2400,108,147,Manual,Petrol,8.2,- (g/km),187000.0,Astra Cabrio 2.2 16V Edition  Bertone
138891,opel,Opel Astra,silver,2003-04-01,2003,2499,92,125,Manual,Petrol,7.7,184 g/km,159000.0,Cabrio 1.8 16V Edition 90 Jahre Bertone.Ledersitze
138897,opel,Opel Astra,silver,2003-03-01,2003,4000,108,147,Manual,Petrol,8.2,197 g/km,236000.0,2.2 16V Coupe Linea Rossa
138899,opel,Opel Astra,silver,2003-03-01,2003,990,74,101,Automatic,Petrol,8.2,197 g/km,259000.0,G Lim. Njoy 1.6 Klima Alufelge Automatik
138900,opel,Opel Astra,silver,2003-07-01,2003,4499,74,101,Automatic,Petrol,8.2,197 g/km,87455.0,G Lim. Njoy
138908,opel,Opel Astra,silver,2003-08-01,2003,3990,74,101,Automatic,Petrol,8.2,197 g/km,168000.0,"G 1,6 Njoy Automatik*Klima*PDC*"
138910,opel,Opel Astra,silver,2003-07-01,2003,2400,108,147,Manual,Petrol,8.2,- (g/km),179500.0,Cabrio 2.2 16V
138920,opel,Opel Astra,silver,2003-09-01,2003,1499,62,84,Manual,LPG,7.1,170 g/km,199700.0,"1.6 Njoy Klima,LPG-Gas,2-Hand!!!"
138922,opel,Opel Astra,silver,2003-01-01,2003,2990,92,125,Manual,Petrol,8.2,197 g/km,162885.0,G Cabrio 1.8 16V Zahnriemen erneuert* TÜV*
138923,opel,Opel Astra,silver,2003-01-01,2003,2690,74,101,Manual,Petrol,7.7,185 g/km,139000.0,G Caravan Elegance/Klima/Servolenkung/Temp
138927,opel,Opel Astra,silver,2003-08-01,2003,4490,74,101,Automatic,Petrol,6.6,158 g/km,84400.0,1.6 Elegance Automatik
138929,opel,Opel Astra,silver,2003-10-01,2003,3500,74,101,Automatic,Petrol,7.1,171 g/km,120000.0,1.6 Elegance
138933,opel,Opel Astra,silver,2003-03-01,2003,2200,108,147,Manual,Petrol,8.2,- (g/km),198000.0,Astra Cabrio 2.2 16V Linea Rossa
138939,opel,Opel Astra,silver,2003-04-01,2003,690,92,125,Manual,Petrol,7.8,185 g/km,259700.0,1.8 16V Linea Rossa G Cabrio
138945,opel,Opel Astra,silver,2003-01-01,2003,3190,62,84,Manual,Petrol,5.8,- (g/km),90000.0,4/5 TÜRIG*Auf WunschTÜV-ALLES-NEU*WENIG-KM
138948,opel,Opel Astra,silver,2003-02-01,2003,2600,74,101,Manual,Petrol,8.4,- (g/km),180000.0,1.6 1.6 comfort
138949,opel,Opel Astra,silver,2003-07-01,2003,4350,108,147,Manual,Petrol,8.2,- (g/km),181000.0,Astra Cabrio 2.2 16V Edition 90 Jahre Bertone
138950,opel,Opel Astra,silver,2003-04-01,2003,1500,108,147,Manual,Petrol,8.7,206 g/km,250500.0,G Cabrio 2.2 16V Linea Rossa Leder Klima
138955,opel,Opel Astra,silver,2003-06-01,2003,1999,62,84,Manual,Petrol,7.5,180 g/km,170000.0,G Njoy 1.6 Klimaanlage Hu/AU 05/2024
138956,opel,Opel Astra,silver,2003-04-01,2003,2690,62,84,Unknown,Petrol,7.5,180 g/km,115000.0,Njoy G Lim.
138963,opel,Opel Astra,silver,2003-10-01,2003,2300,55,75,Manual,Petrol,6.2,- (g/km),177000.0,G-CC 1.2 |TÜV FRISCH
138978,opel,Opel Astra,silver,2003-03-01,2003,1500,62,84,Manual,Petrol,7.1,170 g/km,265000.0,Njoy C
138981,opel,Opel Astra,beige,2004-06-01,2004,6500,77,105,Automatic,Petrol,6.5,156 g/km,78500.0,H 1.6 Twinport Easytr. - 1.Hd./79 TKM
138982,opel,Opel Astra,blue,2004-03-01,2004,2500,62,84,Manual,Petrol,7.6,183 g/km,169116.0,G Caravan Njoy
138983,opel,Opel Astra,blue,2004-04-01,2004,3900,76,103,Manual,Petrol,6.6,- (g/km),149000.0,Astra 1.6 Elegance
138991,opel,Opel Astra,blue,2004-12-01,2004,3200,92,125,Automatic,Petrol,8.2,- (g/km),173510.0,Astra h 1.8 Automatik
138992,opel,Opel Astra,blue,2004-08-01,2004,4500,125,170,Manual,Petrol,9.0,216 g/km,148000.0,2.0 Turbo Sport
138996,opel,Opel Astra,blue,2004-10-01,2004,3990,92,125,Manual,Petrol,8.0,192 g/km,135300.0,Cosmo H Lim.*SH*Klimatronic*PDC*
138998,opel,Opel Astra,blue,2004-08-01,2004,4490,77,105,Automatic,Petrol,6.7,161 g/km,137000.0,H Lim. Cosmo*AHK*Tüv/Neu*Teil*Leder*
139000,opel,Opel Astra,blue,2004-12-01,2004,3200,77,105,Manual,Petrol,6.7,161 g/km,102000.0,1.6 Caravan
139001,opel,Opel Astra,blue,2004-12-01,2004,3690,66,90,Manual,Petrol,6.3,151 g/km,128000.0,1.4 Sport
139002,opel,Opel Astra,blue,2004-06-01,2004,2600,92,125,Automatic,Petrol,8.2,- (g/km),176000.0,1.8 Automatik Sport
139003,opel,Opel Astra,blue,2004-12-01,2004,3450,77,105,Manual,LPG,6.9,164 g/km,174000.0,H 1.6 Caravan Edition* TÜV/AU 05-2025*
139006,opel,Opel Astra,blue,2004-10-01,2004,3498,77,105,Manual,Petrol,6.8,163 g/km,192135.0,H Lim. Enjoy *TÜV-NEU*
139009,opel,Opel Astra,blue,2004-04-01,2004,3900,76,103,Manual,Petrol,6.6,- (g/km),149000.0,1.6 Elegance
139010,opel,Opel Astra,blue,2004-04-01,2004,2600,92,125,Manual,Petrol,8.2,197 g/km,225202.0,1.8 16V G Cabrio+TÜV NEU+Inspektion NEU+
139011,opel,Opel Astra,blue,2004-11-01,2004,6500,66,90,Manual,Petrol,6.1,- (g/km),161672.0,Astra 1.4 Edition
139017,opel,Opel Astra,blue,2004-10-01,2004,4490,66,90,Manual,Petrol,6.5,156 g/km,66000.0,1.6 Cosmo
139023,opel,Opel Astra,blue,2004-07-01,2004,3500,92,125,Manual,Petrol,7.7,185 g/km,223190.0,Basis
139025,opel,Opel Astra,blue,2004-11-01,2004,2998,77,105,Manual,Petrol,6.6,158 g/km,192000.0,H Lim. Enjoy
139026,opel,Opel Astra,blue,2004-10-01,2004,3999,66,90,Manual,Petrol,6.5,156 g/km,137000.0,Tigra Twin Top 1.8 Sport
139028,opel,Opel Astra,blue,2004-04-01,2004,2000,77,105,Automatic,Petrol,6.5,156 g/km,166000.0,1.7 CDTI MIT GARANTIE
139029,opel,Opel Astra,blue,2004-06-01,2004,2299,59,80,Manual,Diesel,4.6,124 g/km,265633.0,C Basis  - - Tüv 09/2023 - -
139031,opel,Opel Astra,grey,2004-02-01,2004,1950,59,80,Manual,Diesel,4.6,124 g/km,231576.0,1.7 CDTI
139037,opel,Opel Astra,grey,2004-06-01,2004,2200,76,103,Manual,Petrol,6.6,- (g/km),136000.0,1.6 Sport
139040,opel,Opel Astra,grey,2004-06-01,2004,700,59,80,Manual,Diesel,4.8,- (g/km),470000.0,1.7 CDTI Caravan
139043,opel,Opel Astra,grey,2004-02-01,2004,1400,74,101,Manual,Diesel,5.7,- (g/km),200000.0,2.0 DTI Elegance
139044,opel,Opel Astra,grey,2004-06-01,2004,700,59,80,Manual,Diesel,4.8,- (g/km),470000.0,1.7 CDTI Caravan
139050,opel,Opel Astra,grey,2004-08-01,2004,3200,92,125,Manual,Petrol,7.7,192 g/km,180000.0,Cabrio 1.8 16V
139053,opel,Opel Astra,grey,2004-01-01,2004,3400,92,125,Automatic,Petrol,8.6,- (g/km),186500.0,"1,8( Automatik)"
139062,opel,Opel Astra,black,2004-05-01,2004,2390,92,125,Manual,Petrol,8.0,192 g/km,199000.0,H Lim. Sport Klima TÜV NEU!
139063,opel,Opel Astra,black,2004-03-01,2004,2490,108,147,Manual,Petrol,8.7,206 g/km,200000.0,G Cabrio 2.2 16V Linea Rossa/Leder/Klima
139067,opel,Opel Astra,black,2004-12-01,2004,2499,77,105,Automatic,Petrol,6.8,163 g/km,223782.0,H Caravan Elegance/KLIMA/EURO 4
139069,opel,Opel Astra,black,2004-04-01,2004,2800,77,105,Manual,Petrol,6.6,158 g/km,90000.0,1.6
139070,opel,Opel Astra,black,2004-09-01,2004,3490,92,125,Automatic,Petrol,8.6,211 g/km,225000.0,G 1.8 Caravan Njoy Automatik Klima AHK
139071,opel,Opel Astra,black,2004-03-01,2004,4500,76,103,Manual,Petrol,6.7,161 g/km,163000.0,Cabrio 1.6 Linea Rossa* elektr. Verdeck*
139074,opel,Opel Astra,black,2004-04-01,2004,4450,92,125,Manual,Petrol,7.8,185 g/km,159000.0,G Cabrio 1.8 16V Linea Rossa
139077,opel,Opel Astra,black,2004-06-01,2004,2600,77,105,Manual,Petrol,6.6,158 g/km,205000.0,1.6 Elegance
139079,opel,Opel Astra,black,2004-07-01,2004,3499,77,105,Manual,Petrol,6.8,163 g/km,120000.0,H Lim. Elegance
139085,opel,Opel Astra,black,2004-05-01,2004,2700,66,90,Manual,Petrol,6.1,146 g/km,168000.0,1.4
139088,opel,Opel Astra,silver,2004-04-01,2004,4000,77,105,Manual,Petrol,6.6,- (g/km),140100.0,1.6 twinport
139089,opel,Opel Astra,silver,2004-05-01,2004,4999,66,90,Manual,Petrol,6.3,151 g/km,70000.0,"1.4 Elegance / Klima ""70000""km / Garantie"
139090,opel,Opel Astra,silver,2004-02-01,2004,4200,62,84,Manual,Petrol,7.2,- (g/km),74900.0,Astra 1.6 Njoy
139091,opel,Opel Astra,silver,2004-02-01,2004,5990,76,103,Manual,Petrol,6.7,161 g/km,115000.0,G Cabrio 1.6 16V Linea Rossa+KLIMA+PDC+ZV+
139097,opel,Opel Astra,silver,2004-05-01,2004,2699,77,105,Manual,Petrol,6.8,163 g/km,197629.0,H Lim. Basis *KLIMA*SCHECKHEFT*TÜV 10/24*
139098,opel,Opel Astra,silver,2004-09-01,2004,2790,66,90,Manual,Petrol,6.5,156 g/km,181000.0,H Lim. *TÜV NEU*5-Türer*
139099,opel,Opel Astra,silver,2004-04-01,2004,2150,74,101,Manual,Diesel,6.1,165 g/km,210000.0,Njoy G Caravan
139100,opel,Opel Astra,silver,2004-05-01,2004,2600,77,105,Manual,Petrol,6.6,- (g/km),180555.0,Astra 1.6
139101,opel,Opel Astra,silver,2004-02-01,2004,3600,80,109,Manual,Petrol,7.6,- (g/km),156000.0,1.8 16V Coupe
139109,opel,Opel Astra,silver,2004-10-01,2004,3100,77,105,Manual,Petrol,6.7,161 g/km,172600.0,1.6 Caravan Elegance
139114,opel,Opel Astra,silver,2004-11-01,2004,3999,77,105,Manual,Petrol,6.9,166 g/km,128925.0,H Caravan Enjoy 1.6 Twinport*Klima*Alu*
139115,opel,Opel Astra,silver,2004-05-01,2004,1290,76,103,Manual,Petrol,7.0,168 g/km,260000.0,G Caravan Njoy KLIMA-RADIO-8FACH/BEREIFT
139116,opel,Opel Astra,silver,2004-03-01,2004,2999,77,105,Manual,Petrol,6.8,163 g/km,192165.0,H Lim. Basis*Klima*AHK*
139117,opel,Opel Astra,silver,2004-04-01,2004,2000,66,90,Manual,Petrol,6.2,149 g/km,207000.0,1.2
139118,opel,Opel Astra,silver,2004-12-01,2004,4400,66,90,Manual,Petrol,6.5,156 g/km,108000.0,H Lim. Klima Allwetter TOP TÜV NEU
139125,opel,Opel Astra,silver,2004-09-01,2004,4750,66,90,Manual,Petrol,6.5,156 g/km,95000.0,H Limo /OPEL scheckheftgepflegt/95.000 Km
139129,opel,Opel Astra,silver,2004-05-01,2004,4200,108,147,Manual,Petrol,8.7,206 g/km,131000.0,"Cabrio 2.2 16V Bretone ,Kamera,LederTüv Neu,"
139132,opel,Opel Astra,silver,2004-11-01,2004,2500,147,200,Manual,Petrol,9.3,223 g/km,198500.0,Cosmo H Lim. HU*XENON*TEMPOMAT*SPORTSITZE
139135,opel,Opel Astra,silver,2004-10-01,2004,3900,92,125,Manual,Petrol,7.8,187 g/km,151000.0,1.8 Caravan Elegance
139139,opel,Opel Astra,silver,2004-07-01,2004,2200,77,105,Semi-automatic,Petrol,6.7,161 g/km,205000.0,Enjoy H Lim.
139141,opel,Opel Astra,silver,2004-06-01,2004,3000,66,90,Manual,Petrol,6.3,151 g/km,152000.0,1.4 Elegance
139142,opel,Opel Astra,silver,2004-10-01,2004,3999,74,101,Manual,Diesel,5.0,135 g/km,152000.0,1.7 CDTI.KLIMA:NAVI:TEMPOMAT:SITZHEIZUNG:PDC:
139143,opel,Opel Astra,silver,2004-12-01,2004,2999,110,150,Manual,Diesel,5.9,156 g/km,173000.0,H Caravan Edition /TÜV NEU/AHK/Tempomat
139144,opel,Opel Astra,silver,2004-07-01,2004,2499,66,90,Manual,Petrol,6.5,156 g/km,166500.0,H Lim. Enjoy **TÜV / Klima**
139153,opel,Opel Astra,silver,2004-07-01,2004,3880,77,105,Manual,Petrol,6.8,163 g/km,153000.0,Basis H Lim.
139154,opel,Opel Astra,silver,2004-09-01,2004,1200,76,103,Manual,Petrol,6.7,- (g/km),175100.0,G 1.6 Caravan Njoy
139155,opel,Opel Astra,silver,2004-04-01,2004,2950,77,105,Manual,Petrol,6.8,163 g/km,143000.0,"H Lim. Enjoy 1,6*KLIMA*5-TÜRIG*TÜV 12/23*"
139156,opel,Opel Astra,silver,2004-05-01,2004,5200,66,90,Manual,Petrol,6.5,156 g/km,67000.0,H Lim. Basis Tüv/06/2025
139158,opel,Opel Astra,silver,2004-10-01,2004,3300,66,90,Manual,Petrol,6.5,156 g/km,145000.0,Elegance H Lim.
139160,opel,Opel Astra,silver,2004-08-01,2004,3850,74,101,Automatic,Petrol,8.4,202 g/km,160000.0,G Caravan Njoy/1.Hand/Dachreling/AHK
139162,opel,Opel Astra,silver,2004-06-01,2004,2999,77,105,Manual,Petrol,6.6,158 g/km,168000.0,1.4 Caravan Enjoy
139163,opel,Opel Astra,silver,2004-11-01,2004,2350,66,90,Manual,Petrol,6.3,151 g/km,176000.0,A Njoy TÜV NEU 7sitzer
139165,opel,Opel Astra,silver,2004-09-01,2004,3600,77,105,Manual,Petrol,6.6,- (g/km),106000.0,1.4 *Leder *Klimaaut. *Sitzhz. *AHK*TÜVneu
139169,opel,Opel Astra,silver,2004-06-01,2004,4990,92,125,Manual,Petrol,8.2,197 g/km,147100.0,G Cabrio 1.8 16V Bertone
139172,opel,Opel Astra,silver,2004-11-01,2004,4490,92,125,Automatic,Petrol,8.4,202 g/km,147635.0,H Caravan Enjoy Aut Navi Klima Allwet PDC
139175,opel,Opel Astra,silver,2004-10-01,2004,3000,77,105,Manual,Petrol,6.7,- (g/km),173178.0,1.6 Caravan
139179,opel,Opel Astra,silver,2004-03-01,2004,2900,74,101,Automatic,Petrol,7.5,179 g/km,132000.0,1.6 Njoy automatik good erhalten
139181,opel,Opel Astra,silver,2004-10-01,2004,1900,77,105,Semi-automatic,Petrol,6.9,164 g/km,190000.0,Edition H Caravan
139184,opel,Opel Astra,silver,2004-12-01,2004,4999,92,125,Manual,Petrol,8.0,192 g/km,174451.0,H Caravan Elegance
139187,opel,Opel Astra,silver,2004-04-01,2004,1100,92,125,Manual,Petrol,8.0,192 g/km,176454.0,EXPORT H Sport 1.8 Bi-Xenon Klimaautom SHZ Alu Spo
139190,opel,Opel Astra,silver,2004-02-01,2004,1999,62,84,Manual,Petrol,7.5,180 g/km,188432.0,1.6 Benzin  neu Tuv Zahnriemen wechselt
139209,opel,Opel Astra,silver,2004-05-01,2004,2500,66,90,Manual,Petrol,6.1,146 g/km,170000.0,1.4
139218,opel,Opel Astra,silver,2004-07-01,2004,2800,92,125,Automatic,Petrol,8.6,206 g/km,158250.0,Elegance H Lim.
139219,opel,Opel Astra,silver,2004-06-01,2004,900,77,105,Manual,Petrol,6.8,163 g/km,140000.0,Enjoy H Lim.
139225,opel,Opel Astra,silver,2004-04-01,2004,1300,74,101,Manual,Diesel,6.1,165 g/km,255578.0,G 2.0 DTI Caravan Njoy 2.Hand*Klima*
139227,opel,Opel Astra,silver,2004-02-01,2004,650,76,103,Manual,Petrol,6.7,160 g/km,180000.0,1.6 Caravan Njoy Twinport Unfallwagen
139229,opel,Opel Astra,silver,2004-07-01,2004,2400,125,170,Manual,Petrol,9.0,216 g/km,193000.0,2.0 Turbo Enjoy
139234,opel,Opel Astra,silver,2004-06-01,2004,3950,92,125,Manual,Petrol,8.0,192 g/km,155000.0,"H Lim. Elegance 1,8"
139237,opel,Opel Astra,silver,2004-06-01,2004,3900,77,105,Manual,Petrol,6.8,163 g/km,106000.0,"H Lim. Basis""TÜV NEU"" TOP ZUSTAND!"
139240,opel,Opel Astra,silver,2004-05-01,2004,1590,77,105,Manual,Petrol,6.8,163 g/km,226387.0,H Lim. Basis*Klima*Euro4*
139241,opel,Opel Astra,silver,2004-06-01,2004,3900,108,147,Manual,Petrol,8.7,209 g/km,129000.0,Cabrio 2.2 16V*elek.Verdeck*Leder*SHZ*Tüv
139246,opel,Opel Astra,beige,2005-12-01,2005,5400,92,125,Automatic,Petrol,8.2,- (g/km),115000.0,1.8 Automatik Sport
139247,opel,Opel Astra,beige,2005-08-01,2005,2500,88,120,Manual,Diesel,5.8,- (g/km),323591.0,GTC 1.9 CDTI Sport
139256,opel,Opel Astra,blue,2005-01-01,2005,3999,92,125,Manual,Petrol,7.7,185 g/km,65984.0,GTC 1.8*2-Hand*TÜV Neu*Top*
139258,opel,Opel Astra,blue,2005-01-01,2005,4100,92,125,Manual,Petrol,8.0,192 g/km,107939.0,"⭐️ Elegance H Lim. Klimaautomatik, 2 Hd ⭐️"
139264,opel,Opel Astra,blue,2005-07-01,2005,2150,77,105,Manual,Petrol,6.6,158 g/km,181500.0,H Twinport  1.6
139270,opel,Opel Astra,blue,2005-01-01,2005,2300,77,105,Manual,Petrol,6.7,161 g/km,215000.0,1.6 Caravan Cosmo
139276,opel,Opel Astra,blue,2005-09-01,2005,500,66,90,Manual,Petrol,6.3,151 g/km,96400.0,1.4 Twinport Edition
139289,opel,Opel Astra,blue,2005-07-01,2005,1500,77,105,Manual,Petrol,6.9,164 g/km,213000.0,Edition H Caravan
139294,opel,Opel Astra,blue,2005-07-01,2005,3590,92,125,Automatic,Petrol,8.4,199 g/km,222076.0,H Caravan Edition AHK
139298,opel,Opel Astra,blue,2005-02-01,2005,2050,74,101,Manual,Diesel,5.0,135 g/km,169000.0,1.7 CDTI Edition
139301,opel,Opel Astra,blue,2005-12-01,2005,4499,88,120,Manual,Diesel,6.1,165 g/km,319900.0,Caravan DPF Tempomat AHK TÜV NEU 24Monate!!!
139303,opel,Opel Astra,blue,2005-08-01,2005,2490,66,90,Manual,Petrol,6.1,145 g/km,191000.0,"Edition H Caravan, Tüv Neu, Klima, Gepflegt,"
139306,opel,Opel Astra,blue,2005-07-01,2005,1800,77,105,Manual,Petrol,6.6,158 g/km,345000.0,1.6 Edition/Navi/Klima/Temp./Alus/Euro 4
139317,opel,Opel Astra,blue,2005-06-01,2005,2900,92,125,Manual,Petrol,7.7,- (g/km),236000.0,"Cabrio, GAS-Fahrzeug"
139322,opel,Opel Astra,blue,2005-05-01,2005,3980,77,105,Manual,Petrol,6.9,164 g/km,178668.0,H Caravan Edition
139326,opel,Opel Astra,blue,2005-06-01,2005,5190,77,105,Manual,Petrol,6.6,156 g/km,65607.0,Edition H Lim.
139330,opel,Opel Astra,blue,2005-03-01,2005,2499,77,105,Manual,Petrol,6.6,158 g/km,159000.0,1.6
139331,opel,Opel Astra,blue,2005-04-01,2005,1750,77,105,Manual,Petrol,6.6,158 g/km,195000.0,1.6 Twinport Elegance
139337,opel,Opel Astra,blue,2005-06-01,2005,4500,77,105,Manual,Petrol,6.6,- (g/km),172000.0,"GTC 1,6 GTC mit LPG"
139339,opel,Opel Astra,blue,2005-06-01,2005,4999,92,125,Manual,Petrol,8.0,192 g/km,164789.0,Elegance H Caravan
139347,opel,Opel Astra,bronze,2005-06-01,2005,2650,88,120,Manual,Diesel,5.9,159 g/km,255000.0,1.9 CDTI Caravan DPF Cosmo
139348,opel,Opel Astra,bronze,2005-09-01,2005,4299,77,105,Manual,Petrol,6.6,- (g/km),97000.0,1.6 Twinport
139354,opel,Opel Astra,grey,2005-12-01,2005,2650,77,105,Manual,Petrol,6.7,161 g/km,175000.0,1.6 Caravan -- Klima+Tempo+BC+dunkle Scheiben --
139355,opel,Opel Astra,grey,2005-05-01,2005,3800,77,105,Manual,Petrol,6.7,161 g/km,143400.0,Caravan 1.6 KLIMA+TEMPOMAT
139357,opel,Opel Astra,grey,2005-05-01,2005,1100,125,170,Manual,Petrol,9.1,218 g/km,186000.0,2.0 Turbo Caravan Edition
139359,opel,Opel Astra,grey,2005-01-01,2005,2750,130,177,Manual,Petrol,7.5,196 g/km,165000.0,sport
139360,opel,Opel Astra,grey,2005-06-01,2005,1399,77,105,Manual,Petrol,6.6,158 g/km,149990.0,GTC 1.6 Twinport KLIMA°MFLR°TÜV 01/2024!
139374,opel,Opel Astra,grey,2005-05-01,2005,2700,74,101,Manual,Diesel,5.0,135 g/km,187000.0,GTC 1.7 CDTI
139376,opel,Opel Astra,grey,2005-07-01,2005,4000,77,105,Manual,Petrol,6.7,161 g/km,126650.0,1.6 Caravan
139381,opel,Opel Astra,grey,2005-04-01,2005,2990,66,90,Manual,Petrol,6.3,151 g/km,186450.0,Caravan 1.4 KLIMAAUTOMATIK/SHZ/AHK/el.FH
139383,opel,Opel Astra,grey,2005-06-01,2005,3100,76,103,Automatic,Petrol,6.7,161 g/km,196000.0,1.9 CDTI Caravan Cosmo
139384,opel,Opel Astra,grey,2005-12-01,2005,2500,88,120,Manual,Diesel,5.9,159 g/km,261500.0,1.6 16V (Essentia)
139386,opel,Opel Astra,grey,2005-06-01,2005,3500,77,105,Manual,Petrol,6.7,161 g/km,145000.0,1.6 Edition Autom/Klima/Standh/Tempomat
139387,opel,Opel Astra,grey,2005-11-01,2005,4980,77,105,Automatic,Petrol,6.6,156 g/km,152725.0,B Edition
139390,opel,Opel Astra,grey,2005-07-01,2005,3500,77,105,Manual,Petrol,6.6,158 g/km,175000.0,Caravan 1.4 Twinport Edition
139391,opel,Opel Astra,grey,2005-07-01,2005,3999,66,90,Manual,Petrol,6.3,151 g/km,166425.0,1.4 Cosmo
139393,opel,Opel Astra,grey,2005-04-01,2005,2500,92,125,Manual,Petrol,7.7,192 g/km,114000.0,Cabrio 1.8
139394,opel,Opel Astra,grey,2005-12-01,2005,2499,77,105,Manual,Petrol,6.9,164 g/km,191000.0,"H Caravan Edition""TÜV NEU""KUNDENDIENST NEU"
139398,opel,Opel Astra,grey,2005-06-01,2005,3500,77,105,Manual,Petrol,6.6,158 g/km,118000.0,1.6
139402,opel,Opel Astra,grey,2005-06-01,2005,2490,77,105,Manual,Petrol,6.7,161 g/km,228100.0,Caravan 1.6 Twinport KLIMAAUTOMATIK/el.FH/
139407,opel,Opel Astra,grey,2005-10-01,2005,3850,77,105,Manual,Petrol,6.6,158 g/km,103000.0,"1.6 Elegance 1 HAND.KLIMA ,AHK . TÜV NEU 103TKM"
139408,opel,Opel Astra,grey,2005-04-01,2005,2700,77,105,Manual,Petrol,6.8,- (g/km),153000.0,H GTC 1.6
139410,opel,Opel Astra,grey,2005-01-01,2005,780,59,80,Manual,Diesel,4.9,- (g/km),229400.0,Astra 1.7 CDTI
139412,opel,Opel Astra,grey,2005-07-01,2005,1400,66,90,Manual,Diesel,4.8,- (g/km),212000.0,1.3 CDTI
139414,opel,Opel Astra,grey,2005-10-01,2005,4900,67,91,Manual,Petrol,6.1,146 g/km,112000.0,1.4
139417,opel,Opel Astra,grey,2005-08-01,2005,4200,66,90,Manual,Petrol,6.1,145 g/km,155018.0,H Caravan Edition 1.4 AT-Mot.bei 66000 km inkl.WR
139419,opel,Opel Astra,grey,2005-03-01,2005,1350,74,101,Manual,Diesel,5.0,- (g/km),300000.0,Astra 1.7 CDTI Caravan Edition
139421,opel,Opel Astra,grey,2005-12-01,2005,1949,66,90,Manual,Petrol,6.1,146 g/km,130000.0,1.4 Caravan Edition
139423,opel,Opel Astra,grey,2005-03-01,2005,2800,92,125,Automatic,Petrol,8.2,197 g/km,208000.0,1.8 Automatik Sport
139424,opel,Opel Astra,grey,2005-04-01,2005,1649,77,105,Manual,Petrol,6.6,158 g/km,174000.0,1.6 Twinport
139425,opel,Opel Astra,grey,2005-07-01,2005,4450,77,105,Automatic,Petrol,6.8,163 g/km,118600.0,"H 1,6l Caravan Cosmo TÜV NEU !"
139426,opel,Opel Astra,grey,2005-06-01,2005,3300,77,105,Automatic,Petrol,6.7,161 g/km,158000.0,H/GARANTIE/AUTOMATIK/TÜV02.24/KLIMA/XENON
139439,opel,Opel Astra,green,2005-09-01,2005,3100,77,105,Manual,Petrol,6.6,- (g/km),199000.0,GTC 1.6 Sport
139445,opel,Opel Astra,red,2005-11-01,2005,4599,92,125,Automatic,Petrol,8.4,199 g/km,110500.0,H Caravan Edition/Automatik/TÜV/AU 01/2025
139447,opel,Opel Astra,red,2005-11-01,2005,5850,92,125,Automatic,Petrol,8.6,206 g/km,70000.0,H Lim. Edition
139449,opel,Opel Astra,red,2005-11-01,2005,3200,92,125,Manual,Petrol,8.1,- (g/km),180300.0,Astra GTC 1.8
139450,opel,Opel Astra,red,2005-09-01,2005,3650,92,125,Manual,Petrol,7.7,185 g/km,158300.0,"GTC 1.8 Sport, Tempomat, PDC"
139464,opel,Opel Astra,black,2005-05-01,2005,1900,88,120,Manual,Diesel,5.8,157 g/km,249000.0,1.9 CDTI Edition
139465,opel,Opel Astra,black,2005-06-01,2005,3480,92,125,Manual,Petrol,8.4,199 g/km,137732.0,H 1.8BenzinKlimaTempomatZahnriemenGewechse Klima
139466,opel,Opel Astra,black,2005-06-01,2005,3890,77,105,Manual,Petrol,6.9,164 g/km,197800.0,Edition 2.HAND MFL Tempo PDC ZahnR+TÜV NEU
139473,opel,Opel Astra,black,2005-09-01,2005,3650,66,90,Manual,Petrol,6.1,145 g/km,161100.0,H Lim. 1.4l  Edition | 5-TÜRER | KLIMA
